blackbrown,brownyellow,wing_length,flight_type,sex,lat,lon,temp_indv,species,is_damselfly,wing_type
0,0.0281001832620648,46.038,flyer,M,36.7536778577437,-119.641035500651,170,Aeshna walkeri,FALSE,fore
0,0.00542005420054201,17.378,percher,F,44.7227106709517,-71.7405112060917,38,Amphiagrion saucium,TRUE,fore
0,0.00641848523748395,17.378,percher,F,44.7227106709517,-71.7405112060917,38,Amphiagrion saucium,TRUE,hind
0,0.0179775280898876,50.8,flyer,F,NA,NA,NA,Anax amazili,FALSE,hind
0,0.0323383084577114,50.8,flyer,F,NA,NA,NA,Anax amazili,FALSE,fore
0,0.0289855072463768,50.229,flyer,M,NA,NA,NA,Anax concolor,FALSE,fore
0,0.0373626373626374,50.229,flyer,M,NA,NA,NA,Anax concolor,FALSE,hind
0,0.0525578135949544,48.197,flyer,F,NA,NA,NA,Anax concolor,FALSE,fore
0,0.0317820658342792,48.197,flyer,F,NA,NA,NA,Anax concolor,FALSE,hind
0,0.0564005069708492,48.091,flyer,M,NA,NA,NA,Anax junius,FALSE,fore
0,0.0725720384204909,49.308,flyer,M,41.1408415885545,-74.695246731506,89,Anax junius,FALSE,hind
0,0.0928652321630804,49.826,flyer,M,NA,NA,NA,Anax junius,FALSE,hind
0,0.0482539682539683,53.531,flyer,F,NA,NA,NA,Anax junius,FALSE,fore
0,0.0765983112183353,52.07,flyer,F,NA,NA,NA,Anax junius,FALSE,fore
0,0.0267753201396973,51.202,flyer,M,40.4467047189541,-74.4174760128941,113,Anax junius,FALSE,hind
0,0.0151116951379763,52.049,flyer,M,NA,NA,NA,Anax junius,FALSE,fore
0,0,50.356,flyer,F,NA,NA,NA,Anax junius,FALSE,fore
0,0.0184210526315789,50.652,flyer,M,NA,NA,NA,Anax junius,FALSE,fore
0,0.04149377593361,48.641,flyer,M,30.3286754214639,-97.7769968178839,199,Anax junius,FALSE,fore
0,0,50.356,flyer,F,NA,NA,NA,Anax junius,FALSE,hind
0,0.0413793103448276,48.874,flyer,F,NA,NA,NA,Anax junius,FALSE,hind
0,0.0333704115684093,48.091,flyer,M,NA,NA,NA,Anax junius,FALSE,hind
0,0.999,49.953,flyer,M,NA,NA,NA,Anax junius,FALSE,fore
0,0.27161250766401,50.461,flyer,F,34.4888457946869,-97.0572913816591,164,Anax junius,FALSE,fore
0,0,50.652,flyer,M,NA,NA,NA,Anax junius,FALSE,hind
0,0.386119257086999,49.763,flyer,F,33.3586413821431,-104.46531337475,155,Anax junius,FALSE,hind
0,0.0184983677910773,49.953,flyer,M,NA,NA,NA,Anax junius,FALSE,hind
0,0.302702702702703,55.436,flyer,F,NA,NA,NA,Anax junius,FALSE,hind
0,0.0965834428383706,49.826,flyer,M,NA,NA,NA,Anax junius,FALSE,fore
0.00828025477707006,0.0535031847133758,52.779,flyer,M,NA,NA,NA,Anax junius,FALSE,fore
0,0.2847533632287,50.461,flyer,F,34.4888457946869,-97.0572913816591,164,Anax junius,FALSE,hind
0,0.0320680628272251,49.34,flyer,M,NA,NA,NA,Anax junius,FALSE,hind
0,0.0326797385620915,48.789,flyer,M,30.3286754214639,-97.7769968178839,199,Anax junius,FALSE,hind
0,0.0997854077253219,52.07,flyer,F,NA,NA,NA,Anax junius,FALSE,hind
0,0.0361057382333978,50.123,flyer,M,NA,NA,NA,Anax junius,FALSE,fore
0,0.166075650118203,55.436,flyer,F,NA,NA,NA,Anax junius,FALSE,fore
0,0.927889713679745,48.62,flyer,F,33.7456214811381,-116.009319130934,202,Anax junius,FALSE,hind
0,0.00967741935483871,52.049,flyer,M,NA,NA,NA,Anax junius,FALSE,hind
0,0.999,51.795,flyer,F,34.5477290251178,-93.6583185509703,151,Anax junius,FALSE,hind
0,0.040948275862069,45.974,flyer,M,30.3286754214639,-97.7769968178839,199,Anax junius,FALSE,hind
0,0.0458515283842795,48.091,flyer,M,30.3286754214639,-97.7769968178839,199,Anax junius,FALSE,hind
0,0.0365469439193447,45.974,flyer,M,30.3286754214639,-97.7769968178839,199,Anax junius,FALSE,fore
0,0.0382089552238806,48.874,flyer,F,NA,NA,NA,Anax junius,FALSE,fore
0,0.031317494600432,52.779,flyer,M,NA,NA,NA,Anax junius,FALSE,hind
0,0.489831493317838,49.763,flyer,F,33.3586413821431,-104.46531337475,155,Anax junius,FALSE,fore
0,0.949939686369119,48.62,flyer,F,33.7456214811381,-116.009319130934,202,Anax junius,FALSE,fore
0,0.0564263322884013,48.641,flyer,M,30.3286754214639,-97.7769968178839,199,Anax junius,FALSE,hind
0,0.0223684210526316,51.202,flyer,M,40.4467047189541,-74.4174760128941,113,Anax junius,FALSE,fore
0.0110226576852419,0.0740967544396816,49.308,flyer,M,41.1408415885545,-74.695246731506,89,Anax junius,FALSE,fore
0,0.0670995670995671,53.531,flyer,F,NA,NA,NA,Anax junius,FALSE,hind
0,0.025,49.34,flyer,M,NA,NA,NA,Anax junius,FALSE,fore
0,0.0296774193548387,48.789,flyer,M,30.3286754214639,-97.7769968178839,199,Anax junius,FALSE,fore
0,0.0311506675143039,48.091,flyer,M,30.3286754214639,-97.7769968178839,199,Anax junius,FALSE,fore
0,0.999,51.795,flyer,F,34.5477290251178,-93.6583185509703,151,Anax junius,FALSE,fore
0,0.0276243093922652,50.123,flyer,M,NA,NA,NA,Anax junius,FALSE,hind
0,0,53.763,flyer,M,33.1908659928178,-96.5718424702405,177,Anax longipes,FALSE,hind
0,0.117647058823529,50.758,flyer,M,30.3286754214639,-97.7769968178839,199,Anax longipes,FALSE,hind
0,0.0905994550408719,50.419,flyer,M,30.3286754214639,-97.7769968178839,199,Anax longipes,FALSE,fore
0,0.0328054298642534,49.107,flyer,M,NA,NA,NA,Anax longipes,FALSE,hind
0.0101156069364162,0.13150289017341,53.763,flyer,M,33.1908659928178,-96.5718424702405,177,Anax longipes,FALSE,fore
0,0.0774598743893929,50.758,flyer,M,30.3286754214639,-97.7769968178839,199,Anax longipes,FALSE,fore
0,0.064872325741891,54.081,flyer,F,29.6691779326888,-82.3577509977993,203,Anax longipes,FALSE,fore
0.0140280561122244,0.105544422177689,51.943,flyer,M,30.3286754214639,-97.7769968178839,199,Anax longipes,FALSE,fore
0,0.106822880771881,49.996,flyer,M,29.6691779326888,-82.3577509977993,203,Anax longipes,FALSE,fore
0,0.0935302390998594,50.271,flyer,M,29.6691779326888,-82.3577509977993,203,Anax longipes,FALSE,fore
0,0.0538116591928251,49.107,flyer,M,NA,NA,NA,Anax longipes,FALSE,fore
0,0.0763888888888889,54.081,flyer,F,29.6691779326888,-82.3577509977993,203,Anax longipes,FALSE,hind
0,0.144420131291028,51.943,flyer,M,30.3286754214639,-97.7769968178839,199,Anax longipes,FALSE,hind
0,0.110497237569061,50.419,flyer,M,30.3286754214639,-97.7769968178839,199,Anax longipes,FALSE,hind
0,0.130184331797235,49.996,flyer,M,29.6691779326888,-82.3577509977993,203,Anax longipes,FALSE,hind
0,0.104582843713279,50.271,flyer,M,29.6691779326888,-82.3577509977993,203,Anax longipes,FALSE,hind
0,0.0622641509433962,59.33,flyer,M,37.557803468029,-120.997342879931,164,Anax walsinghami,FALSE,fore
0,0.0250569476082005,60.113,flyer,M,32.1050129590631,-111.800169618225,189,Anax walsinghami,FALSE,fore
0,0.0444874274661509,60.558,flyer,M,29.9850234914905,-104.240262546423,171,Anax walsinghami,FALSE,fore
0,0.0202788339670469,60.113,flyer,M,32.1050129590631,-111.800169618225,189,Anax walsinghami,FALSE,hind
0,0.0485327313769752,60.558,flyer,M,29.9850234914905,-104.240262546423,171,Anax walsinghami,FALSE,hind
0,0.06282722513089,60.156,flyer,M,29.9850234914905,-104.240262546423,171,Anax walsinghami,FALSE,fore
0,0.091118800461361,59.33,flyer,M,37.557803468029,-120.997342879931,164,Anax walsinghami,FALSE,hind
0,0.0777511961722488,60.156,flyer,M,29.9850234914905,-104.240262546423,171,Anax walsinghami,FALSE,hind
0,0.0323741007194245,58.865,flyer,M,29.9850234914905,-104.240262546423,171,Anax walsinghami,FALSE,hind
0,0.0529336734693878,58.865,flyer,M,29.9850234914905,-104.240262546423,171,Anax walsinghami,FALSE,fore
0,0.0603732162458836,37.084,percher,M,29.4511051926542,-98.5254724876038,206,Aphylla angustifolia,FALSE,hind
0,0.0945179584120983,37.084,percher,M,29.4511051926542,-98.5254724876038,206,Aphylla angustifolia,FALSE,fore
0,0.118446601941748,38.121,percher,M,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,fore
0.0292134831460674,0.876404494382023,39.137,percher,M,29.8721701516355,-95.4010569977123,203,Aphylla angustifolia,FALSE,hind
0,0.0439344262295082,40.725,percher,F,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,fore
0,0.893860561914672,40.979,percher,F,29.3468874395385,-99.7646723941228,198,Aphylla angustifolia,FALSE,hind
0,0.0861214374225527,37.317,percher,M,26.5691750017172,-98.7447628617533,228,Aphylla angustifolia,FALSE,fore
0,0.142578125,43.095,percher,F,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,fore
0,0.0927601809954751,40.386,percher,F,26.403136455805,-98.1863420715343,229,Aphylla angustifolia,FALSE,hind
0,0.0333963453056081,41.275,percher,F,28.8979845896382,-98.5292981346075,210,Aphylla angustifolia,FALSE,fore
0,0.0319383259911894,38.439,percher,M,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,hind
0,0.11600777705768,40.386,percher,F,26.403136455805,-98.1863420715343,229,Aphylla angustifolia,FALSE,fore
0,0.0422077922077922,38.439,percher,M,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,fore
0,0.180602006688963,43.095,percher,F,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,hind
0.00626959247648903,0.064576802507837,37.402,percher,M,26.5691750017172,-98.7447628617533,228,Aphylla angustifolia,FALSE,fore
0,0.102260495156082,37.317,percher,M,26.5691750017172,-98.7447628617533,228,Aphylla angustifolia,FALSE,hind
0,0.106382978723404,38.121,percher,M,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,hind
0,0.152295632698768,37.402,percher,M,26.5691750017172,-98.7447628617533,228,Aphylla angustifolia,FALSE,hind
0,0.0359955005624297,40.111,percher,M,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,hind
0,0.031328320802005,40.111,percher,M,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,fore
0,0.0278422273781903,37.825,percher,M,26.403136455805,-98.1863420715343,229,Aphylla angustifolia,FALSE,hind
0.023731048121292,0.038892551087673,37.825,percher,M,26.403136455805,-98.1863420715343,229,Aphylla angustifolia,FALSE,fore
0,0.930803571428571,40.725,percher,F,30.3286754214639,-97.7769968178839,199,Aphylla angustifolia,FALSE,hind
0,0.0377562028047465,41.275,percher,F,28.8979845896382,-98.5292981346075,210,Aphylla angustifolia,FALSE,hind
0.0192307692307692,0.980769230769231,39.137,percher,M,29.8721701516355,-95.4010569977123,203,Aphylla angustifolia,FALSE,fore
0,0.844900422450211,40.979,percher,F,29.3468874395385,-99.7646723941228,198,Aphylla angustifolia,FALSE,fore
0,0.106566200215285,39.666,percher,F,28.6573246211072,-97.4276050893103,215,Aphylla protracta,FALSE,hind
0,0.0623655913978495,38.502,percher,F,26.403136455805,-98.1863420715343,229,Aphylla protracta,FALSE,hind
0,0.0407523510971787,37.931,percher,M,26.5691750017172,-98.7447628617533,228,Aphylla protracta,FALSE,fore
0,0.0780379041248606,42.439,percher,F,30.3286754214639,-97.7769968178839,199,Aphylla protracta,FALSE,hind
0,0.0407949790794979,37.931,percher,M,26.5691750017172,-98.7447628617533,228,Aphylla protracta,FALSE,hind
0,0.0584975369458128,38.502,percher,F,26.403136455805,-98.1863420715343,229,Aphylla protracta,FALSE,fore
0,0.0740242261103634,42.439,percher,F,30.3286754214639,-97.7769968178839,199,Aphylla protracta,FALSE,fore
0,0.089121081745544,35.158,percher,M,26.1515774705665,-97.5465592958151,230,Aphylla protracta,FALSE,fore
0.0243745991019885,0.0564464400256575,39.666,percher,F,28.6573246211072,-97.4276050893103,215,Aphylla protracta,FALSE,fore
0,0.0789754535752401,35.158,percher,M,26.1515774705665,-97.5465592958151,230,Aphylla protracta,FALSE,hind
0,0.023542600896861,45.805,percher,F,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,hind
0,0.0288590604026846,46.08,percher,F,30.4404606774898,-83.4598906294817,196,Aphylla williamsoni,FALSE,fore
0,0.106728538283063,44.937,percher,M,30.2127659368687,-82.6211550835981,199,Aphylla williamsoni,FALSE,hind
0,0.999,47.371,percher,F,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,hind
0,0,45.149,percher,M,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,hind
0,0.0521327014218009,45.805,percher,F,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,fore
0,0.0373395565927655,46.08,percher,F,30.4404606774898,-83.4598906294817,196,Aphylla williamsoni,FALSE,hind
0,0.0247657295850067,43.244,percher,M,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,fore
0,0.999,46.228,percher,M,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,fore
0,0.046186144156753,46.27,percher,F,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,hind
0,0.906789413118527,46.228,percher,M,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,hind
0,0.034529451591063,44.821,percher,M,30.7545014926082,-95.5926685611445,194,Aphylla williamsoni,FALSE,fore
0,0.0356731875719217,44.821,percher,M,30.7545014926082,-95.5926685611445,194,Aphylla williamsoni,FALSE,hind
0,0.0266757865937072,47.054,percher,F,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,fore
0,0.999,47.371,percher,F,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,fore
0,0.0256410256410256,43.942,percher,M,34.0955366789395,-93.997883317203,159,Aphylla williamsoni,FALSE,hind
0,0.0553672316384181,43.244,percher,M,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,hind
0,0.0923603192702395,42.799,percher,M,29.9425341802873,-82.1702520790797,201,Aphylla williamsoni,FALSE,hind
0,0.0702576112412178,46.27,percher,F,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,fore
0,0.0294520547945205,41.614,percher,M,29.9425341802873,-82.1702520790797,201,Aphylla williamsoni,FALSE,fore
0,0.0346435709526982,43.942,percher,M,34.0955366789395,-93.997883317203,159,Aphylla williamsoni,FALSE,fore
0,0.0406395736175883,44.937,percher,M,30.2127659368687,-82.6211550835981,199,Aphylla williamsoni,FALSE,fore
0,0.999,47.265,percher,F,31.357135153617,-93.8669826464543,181,Aphylla williamsoni,FALSE,fore
0,0.0436241610738255,45.149,percher,M,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,fore
0,0.0490716180371353,42.799,percher,M,29.9425341802873,-82.1702520790797,201,Aphylla williamsoni,FALSE,fore
0,0.920479302832244,47.265,percher,F,31.357135153617,-93.8669826464543,181,Aphylla williamsoni,FALSE,hind
0,0.0554938956714761,41.614,percher,M,29.9425341802873,-82.1702520790797,201,Aphylla williamsoni,FALSE,hind
0,0.0179977502812148,47.054,percher,F,29.6691779326888,-82.3577509977993,203,Aphylla williamsoni,FALSE,hind
0.0136054421768707,0.0421768707482993,36.11,percher,M,NA,NA,NA,Archilestes californicus,TRUE,hind
0.0165369649805447,0.051556420233463,36.11,percher,M,NA,NA,NA,Archilestes californicus,TRUE,fore
0.00924702774108322,0.0343461030383091,30.84,percher,M,33.0401459495961,-116.720188386316,151,Archilestes californicus,TRUE,hind
0.0125725338491296,0.0425531914893617,30.84,percher,M,33.0401459495961,-116.720188386316,151,Archilestes californicus,TRUE,fore
0.0136986301369863,0,37.677,percher,M,29.9850234914905,-104.240262546423,171,Archilestes grandis,TRUE,hind
0.0151362260343088,0.0736629667003027,39.539,percher,F,29.9850234914905,-104.240262546423,171,Archilestes grandis,TRUE,fore
0.0129198966408269,0.0258397932816537,32.173,percher,F,29.9850234914905,-104.240262546423,171,Archilestes grandis,TRUE,hind
0.0108991825613079,0.0544959128065395,35.793,percher,F,33.9506399600389,-97.2337960481928,173,Archilestes grandis,TRUE,hind
0.0133744855967078,0.0462962962962963,37.571,percher,M,29.9850234914905,-104.240262546423,171,Archilestes grandis,TRUE,fore
0.0165073848827107,0.0625543006081668,35.793,percher,F,33.9506399600389,-97.2337960481928,173,Archilestes grandis,TRUE,fore
0.0121130551816958,0.0282637954239569,39.539,percher,F,29.9850234914905,-104.240262546423,171,Archilestes grandis,TRUE,hind
0.00810810810810811,0.991891891891892,36.915,percher,M,33.1908659928178,-96.5718424702405,177,Archilestes grandis,TRUE,hind
0.0198216055500496,0.839444995044599,38.1,percher,F,30.3286754214639,-97.7769968178839,199,Archilestes grandis,TRUE,fore
0.0198329853862213,0.0960334029227557,36.894,percher,M,30.2673775758488,-98.3936318223786,187,Archilestes grandis,TRUE,fore
0.010989010989011,0.0539460539460539,37.677,percher,M,29.9850234914905,-104.240262546423,171,Archilestes grandis,TRUE,fore
0.0121703853955375,0.987829614604463,36.915,percher,M,33.1908659928178,-96.5718424702405,177,Archilestes grandis,TRUE,fore
0.018018018018018,0.103103103103103,34.967,percher,F,30.4713250942875,-100.542962026725,183,Archilestes grandis,TRUE,fore
0.00664010624169987,0.00531208499335989,36.936,percher,M,29.8050534687691,-103.25317715088,186,Archilestes grandis,TRUE,hind
0.0108548168249661,0.0854816824966079,38.291,percher,F,29.4511051926542,-98.5254724876038,206,Archilestes grandis,TRUE,hind
0.0131752305665349,0.0882740447957839,37.571,percher,M,29.9850234914905,-104.240262546423,171,Archilestes grandis,TRUE,hind
0.0120320855614973,0.824866310160428,39.963,percher,F,33.1908659928178,-96.5718424702405,177,Archilestes grandis,TRUE,hind
0.0151515151515152,0.0656565656565657,38.291,percher,F,29.4511051926542,-98.5254724876038,206,Archilestes grandis,TRUE,fore
0.0135658914728682,0.0339147286821705,33.782,percher,M,40.7689135619305,-96.6863901770449,107,Archilestes grandis,TRUE,fore
0.00817438692098093,0.816076294277929,37.656,percher,F,33.1908659928178,-96.5718424702405,177,Archilestes grandis,TRUE,hind
0.0110552763819095,0.00703517587939699,36.936,percher,M,29.8050534687691,-103.25317715088,186,Archilestes grandis,TRUE,fore
0.0103896103896104,0.0324675324675325,33.782,percher,M,40.7689135619305,-96.6863901770449,107,Archilestes grandis,TRUE,hind
0.0132248219735504,0.051881993896236,38.121,percher,F,33.3526370729525,-112.489138868957,213,Archilestes grandis,TRUE,fore
0.0108548168249661,0.0352781546811398,32.978,percher,M,33.3526370729525,-112.489138868957,213,Archilestes grandis,TRUE,hind
0.0255591054313099,0.108626198083067,37.804,percher,M,29.7336738682279,-99.2485932451105,190,Archilestes grandis,TRUE,fore
0.0153846153846154,0.836363636363636,38.121,percher,F,33.3526370729525,-112.489138868957,213,Archilestes grandis,TRUE,hind
0.00940733772342427,0.00470366886171214,37.126,percher,M,33.7401760555032,-105.463640986483,119,Archilestes grandis,TRUE,fore
0.0206327372764787,0.121045392022008,37.804,percher,M,29.7336738682279,-99.2485932451105,190,Archilestes grandis,TRUE,hind
0.0186666666666667,0.874666666666667,38.1,percher,F,30.3286754214639,-97.7769968178839,199,Archilestes grandis,TRUE,hind
0.0179310344827586,0.096551724137931,36.894,percher,M,30.2673775758488,-98.3936318223786,187,Archilestes grandis,TRUE,hind
0.0111265646731572,0.0917941585535466,34.967,percher,F,30.4713250942875,-100.542962026725,183,Archilestes grandis,TRUE,hind
0,0.999,39.963,percher,F,33.1908659928178,-96.5718424702405,177,Archilestes grandis,TRUE,fore
0.00516129032258065,0.00516129032258065,37.126,percher,M,33.7401760555032,-105.463640986483,119,Archilestes grandis,TRUE,hind
0.0120967741935484,0.987903225806452,37.656,percher,F,33.1908659928178,-96.5718424702405,177,Archilestes grandis,TRUE,fore
0.0116279069767442,0.0243128964059197,32.978,percher,M,33.3526370729525,-112.489138868957,213,Archilestes grandis,TRUE,fore
0.0152817574021012,0.0305635148042025,32.173,percher,F,29.9850234914905,-104.240262546423,171,Archilestes grandis,TRUE,fore
0,0.00975609756097561,18.606,percher,M,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,hind
0,0.00232288037166086,17.801,percher,M,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,hind
0,0.0052128583840139,18.944,percher,M,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,fore
0,0.0180505415162455,20.553,percher,F,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,fore
0,0.00388198757763975,18.013,percher,F,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,fore
0.00679694137638063,0,20.193,percher,F,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,fore
0.00171526586620926,0.00428816466552316,17.801,percher,M,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,fore
0,0.00710059171597633,17.124,percher,M,36.5163500398541,-117.418496529915,135,Argia alberta,TRUE,hind
0,0.00414593698175788,16.298,percher,M,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,fore
0,0.00865051903114187,17.124,percher,M,36.5163500398541,-117.418496529915,135,Argia alberta,TRUE,fore
0,0.00712377560106857,18.606,percher,M,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,fore
0,0.00714285714285714,19.008,percher,M,31.3164062596986,-103.690410330184,180,Argia alberta,TRUE,hind
0,0.00620347394540943,20.553,percher,F,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,hind
0,0.00558035714285714,16.298,percher,M,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,hind
0,0.00243013365735115,18.944,percher,M,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,hind
0,0,18.013,percher,M,34.8592137205182,-104.787088350632,134,Argia alberta,TRUE,fore
0,0.004739336492891,18.796,percher,M,34.8592137205182,-104.787088350632,134,Argia alberta,TRUE,hind
0,0.00218818380743982,18.013,percher,F,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,hind
0.00263620386643234,0.0210896309314587,19.008,percher,M,31.3164062596986,-103.690410330184,180,Argia alberta,TRUE,fore
0,0,18.013,percher,M,34.8592137205182,-104.787088350632,134,Argia alberta,TRUE,hind
0,0.00479616306954436,20.193,percher,F,33.3586413821431,-104.46531337475,155,Argia alberta,TRUE,hind
0,0.00452488687782805,18.796,percher,M,34.8592137205182,-104.787088350632,134,Argia alberta,TRUE,fore
0,0.00536193029490617,24.194,percher,F,34.5282465988375,-101.218053870091,146,Argia apicalis,TRUE,fore
0,0.00372670807453416,21.823,percher,M,32.8274725953667,-94.3684246527458,181,Argia apicalis,TRUE,hind
0,0.00722673893405601,21.95,percher,M,30.6625520449292,-96.3108259872521,199,Argia apicalis,TRUE,fore
0,0.00562851782363977,23.093,percher,F,32.8274725953667,-94.3684246527458,181,Argia apicalis,TRUE,fore
0,0,23.728,percher,F,32.5799617497971,-94.380427000794,179,Argia apicalis,TRUE,fore
0,0.00435540069686411,22.966,percher,M,42.5425075989056,-101.122066828345,85,Argia apicalis,TRUE,fore
0,0.0044404973357016,22.924,percher,M,30.6625520449292,-96.3108259872521,199,Argia apicalis,TRUE,fore
0,0,23.283,percher,F,26.403136455805,-98.1863420715343,229,Argia apicalis,TRUE,hind
